77128005000012013,1/2013,10,8499.5
92512905000012013,1/2013,2000,4363.75
15404505000012014,1/2014,3,54043.0
15404505000012014,1/2014,2,84143.34
15404505000012014,1/2014,3,47776.67
15404505000012014,1/2014,3,54043.0
15404505000012014,1/2014,2,84143.34
15404505000012014,1/2014,3,47776.67
15404505000012014,1/2014,3,54043.0
15404505000012014,1/2014,2,84143.34
15404505000012014,1/2014,3,47776.67
17031405000022001,2/2001,5,0.0
51211105000022002,2/2002,2,0.0
17004005000022003,2/2003,10,0.0
17013605000022003,2/2003,20,0.0
17013605000022003,2/2003,2,0.0
17013605000022003,2/2003,20,0.0
17013605000022003,2/2003,2,0.0
80603005000022003,2/2003,1,0.0
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17013605000022005,2/2005,17,13211.55
17013605000022005,2/2005,163,173255.96
17013605000022005,2/2005,7,8057.63
17013605000022005,2/2005,13,18507.84
17013605000022005,2/2005,3,3493.65
17013605000022005,2/2005,5,8080.35
17013605000022005,2/2005,1,2108.52
17038305000022005,2/2005,51,61200.0
19311105000022005,2/2005,5,870.0
34400205000022006,2/2006,1,1914.22
74900005000022006,2/2006,50,100000.0
92536705000022006,2/2006,3,3600.0
92536205000022007,2/2007,130,3000.0
92578405000022007,2/2007,6,7864.14
92578405000022007,2/2007,96,91968.24
92578405000022007,2/2007,6,7864.14
92578405000022007,2/2007,96,91968.24
16048605000022008,2/2008,80,493.89
92557405000022008,2/2008,1,5689.79
92578405000022008,2/2008,24,21317.16
92578405000022008,2/2008,15,15683.9
92578405000022008,2/2008,24,21317.16
92578405000022008,2/2008,15,15683.9
92585005000022008,2/2008,5,11266.65
12000105000022009,2/2009,100,3233.33
12000805000022010,2/2010,2,735.0
92579905000022010,2/2010,2,5254.0
92584805000022010,2/2010,1,13850.0
58001805000022013,2/2013,10,4155.0
17003805000032001,3/2001,35,0.0
17018305000032001,3/2001,11,0.0
17029805000032003,3/2003,63,0.0
17029805000032003,3/2003,8,0.0
17029805000032003,3/2003,63,0.0
17029805000032003,3/2003,8,0.0
15405405000032004,3/2004,1,0.0
16017905000032006,3/2006,4,2500.0
74000005000032007,3/2007,8,10440.0
15328305000032008,3/2008,4,2184.0
15328305000032008,3/2008,4,2184.0
15328305000032008,3/2008,4,2184.0
15328305000032008,3/2008,4,2184.0
92515705000032008,3/2008,7,53256.0
12006405000032009,3/2009,2,8756.0
12006405000032009,3/2009,1,814.0
12006405000032009,3/2009,1,14125.0
12006405000032009,3/2009,1,1482.33
12006405000032009,3/2009,2,8756.0
12006405000032009,3/2009,1,814.0
12006405000032009,3/2009,1,14125.0
12006405000032009,3/2009,1,1482.33
12006405000032009,3/2009,2,8756.0
12006405000032009,3/2009,1,814.0
12006405000032009,3/2009,1,14125.0
12006405000032009,3/2009,1,1482.33
12006405000032009,3/2009,2,8756.0
12006405000032009,3/2009,1,814.0
12006405000032009,3/2009,1,14125.0
12006405000032009,3/2009,1,1482.33
12003005000032010,3/2010,40,3640.0
12003005000032010,3/2010,15,7280.0
12003005000032010,3/2010,40,3640.0
12003005000032010,3/2010,15,7280.0
15328005000032010,3/2010,1,2983.33
16036305000032010,3/2010,5,3829.0
79538005000032010,3/2010,100,1500.0
16018505000032011,3/2011,2,517.52
16029305000032012,3/2012,20,833.33
17000805000032012,3/2012,6,31571.48
55000505000032012,3/2012,10,209275.0
55000505000032012,3/2012,9,57174.0
55000505000032012,3/2012,10,209275.0
55000505000032012,3/2012,9,57174.0
15329105000032013,3/2013,3,3814.0
16009105000032013,3/2013,3,47559.0
17003505000032013,3/2013,34,4361.33
17003505000032013,3/2013,3,2553.5
17003505000032013,3/2013,20,5378.0
17003505000032013,3/2013,2,2604.67
17003505000032013,3/2013,34,4361.33
17003505000032013,3/2013,3,2553.5
17003505000032013,3/2013,20,5378.0
17003505000032013,3/2013,2,2604.67
17003505000032013,3/2013,34,4361.33
17003505000032013,3/2013,3,2553.5
17003505000032013,3/2013,20,5378.0
17003505000032013,3/2013,2,2604.67
17003505000032013,3/2013,34,4361.33
17003505000032013,3/2013,3,2553.5
17003505000032013,3/2013,20,5378.0
17003505000032013,3/2013,2,2604.67
18500105000032014,3/2014,150,516223.31
17031405000042001,4/2001,30,0.0
17031405000042001,4/2001,8,0.0
17031405000042001,4/2001,30,0.0
17031405000042001,4/2001,8,0.0
20003005000042003,4/2003,10,0.0
12515105000042004,4/2004,1,0.0
12515105000042004,4/2004,3,0.0
12515105000042004,4/2004,3,0.0
12515105000042004,4/2004,1,0.0
12515105000042004,4/2004,3,0.0
12515105000042004,4/2004,3,0.0
12515105000042004,4/2004,1,0.0
12515105000042004,4/2004,3,0.0
12515105000042004,4/2004,3,0.0
17010905000042004,4/2004,25,0.0
17010905000042004,4/2004,16,0.0
17010905000042004,4/2004,25,0.0
17010905000042004,4/2004,16,0.0
20011705000042005,4/2005,8,17268.0
20011705000042005,4/2005,2,5598.5
20011705000042005,4/2005,1,9863.5
20011705000042005,4/2005,8,17268.0
20011705000042005,4/2005,2,5598.5
20011705000042005,4/2005,1,9863.5
20011705000042005,4/2005,8,17268.0
20011705000042005,4/2005,2,5598.5
20011705000042005,4/2005,1,9863.5
13001805000042006,4/2006,3,1500.0
34302105000042006,4/2006,1,12550.0
37304005000042006,4/2006,30,28680.0
16029505000042007,4/2007,13,2950.0
16029505000042007,4/2007,50,2350.0
16029505000042007,4/2007,13,2950.0
16029505000042007,4/2007,50,2350.0
16052505000042007,4/2007,60,1950.0
92578405000042007,4/2007,6,1269.46
92578405000042007,4/2007,3,1757.5
92578405000042007,4/2007,6,1269.46
92578405000042007,4/2007,3,1757.5
15327705000042008,4/2008,3,6000.0
92581305000042008,4/2008,4,19504.0
92581305000042008,4/2008,4,15600.0
92581305000042008,4/2008,4,19504.0
92581305000042008,4/2008,4,15600.0
16021405000042009,4/2009,1,1100.0
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
16043105000042010,4/2010,10,1695.0
16043105000042010,4/2010,500,1.13
16043105000042010,4/2010,10,103.33
16043105000042010,4/2010,5,116.67
16043105000042010,4/2010,10,150.0
16043105000042010,4/2010,10,196.33
16043105000042010,4/2010,15,67.33
16043105000042010,4/2010,3,21.67
16043105000042010,4/2010,15,118.67
16043105000042010,4/2010,10,126.0
16043105000042010,4/2010,30,75.0
16043105000042010,4/2010,10,75.0
16043105000042010,4/2010,15,153.33
16043105000042010,4/2010,15,123.33
16043105000042010,4/2010,15,165.33
16043105000042010,4/2010,10,360.0
16043105000042010,4/2010,5,383.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,13.33
16043105000042010,4/2010,15,47.63
16043105000042010,4/2010,5,165.0
16043105000042010,4/2010,1,89.63
92530705000042011,4/2011,3,4862.88
92530705000042011,4/2011,2,18102.23
92530705000042011,4/2011,3,4862.88
92530705000042011,4/2011,2,18102.23
16004505000042012,4/2012,45,1376.0
16035005000042012,4/2012,60,1665.0
16036305000042012,4/2012,46,1633.0
20038605000042012,4/2012,1,25450.67
16043605000042013,4/2013,34,842.11
